时间,分数,评论,id,书名 
2018-12-12 22:42:50,5,内容翔实，就是字有点小，大部头啊得慢慢看,12251139890,Python编程 从入门到实践 
2018-12-11 11:26:17,5,京东大品牌，多次购买图书，质量不错,12243884348,Python编程 从入门到实践 
2018-12-05 17:12:03,5,很有用，实例简单易懂，帮助很大。,12223325280,Python编程 从入门到实践 
2018-12-15 22:40:46,5,不错，通俗易懂吧。,12264750559,Python编程 从入门到实践 
2018-12-10 17:04:14,5,"经常网购，经常都是一大堆的货物等着我去评价，但是又不想敷衍了事，这样对不起商家、老板、仓管、快递员，因此，我决定写一个通用版的。
因为每一次购买都是货比三家、精挑细选，去选择最好的性价比最高的货物，如果这段文字出现在这里，说明对于此次购物是五星好评的，对商家、老板的服务服务态度是满意的，对送货速度是肯定的，整个购物过程是愉快的。",12241365559,Python编程 从入门到实践 
2018-12-11 18:02:46,5,非常棒的书籍，包装厚实，到手的时候没有折角。别人推荐的学习书籍。,12245396295,Python编程 从入门到实践 
2017-06-06 11:55:53,5,这是一本适合python小白的书，对于像我这样打算入python的新手来说，现阶段是很适合的。本书是讲解的Python3.3，根据我查阅的资料，还是Python2.9是最稳定的一个版本。将Py2.9入门和基础掌握后，学习了解Py3.3的强大功能。哦对了，本书评分是9.1，虽说是有翻译不当之处，随着深入的学习可以自己修正。,10479601783,Python编程 从入门到实践 
2018-12-12 21:11:32,5,吾消费京东商城数年，深知各产品琳琅满目。然，唯此宝物与众皆不同，为出淤泥之清莲。使吾为之动容，心驰神往，以至茶饭不思，寝食难安，辗转反侧无法忘怀。于是乎紧衣缩食，凑齐银两，倾吾之所有而能买。#之热心、快递员之殷切，无不让人感激涕零，可谓迅雷不及掩耳盗铃儿响叮当仁不让世界充满爱。待打开包裹之时，顿时金光四射，屋内升起七彩祥云，处处皆是祥和之气。吾惊讶之余甚是欣喜若狂，呜呼哀哉！此宝乃是天上物，人间又得几回求！遂沐浴更衣，焚香祷告后与人共赏此宝。人皆赞叹不已，故生此宝物款型及做工，超高性价比之慨，且赞吾独具慧眼与时尚品位。产品介绍果然句句实言，毫无夸大欺瞒之嫌。实乃大家之风范，忠义之商贾。,12250691264,Python编程 从入门到实践 
2018-11-28 12:00:33,5,python可以用于系统编程，图形处理，数学处理，文本处理，数据库编程，网络编程，Web编程，多媒体应用，pymo引擎，**编程，用Python写简单爬虫，用python的领域简直是太广了,12196144276,Python编程 从入门到实践 
2018-12-12 22:42:50,5,内容翔实，就是字有点小，大部头啊得慢慢看,12251139890,Python编程 从入门到实践 
2018-12-11 11:26:17,5,京东大品牌，多次购买图书，质量不错,12243884348,Python编程 从入门到实践 
2018-12-05 17:12:03,5,很有用，实例简单易懂，帮助很大。,12223325280,Python编程 从入门到实践 
2018-12-07 11:13:42,5,挺好的没毛病是个好东西，推荐买，快买啊，为啥还不买,12229395928,Python编程 从入门到实践 
2018-12-14 13:04:53,5,买了好几本书，还没来得及细看，质量是OK的。以前都是直接看电子版的，但是不好做笔记，所以思来想去就买了书。很多书不参加活动，价格总体都是偏贵的，所以只买了一部分，上次双十一没买后悔了，所以等着下次有活动再把剩余的基本想买的给买了。,12257932649,Python编程 从入门到实践 
2018-12-14 13:04:53,5,买了好几本书，还没来得及细看，质量是OK的。以前都是直接看电子版的，但是不好做笔记，所以思来想去就买了书。很多书不参加活动，价格总体都是偏贵的，所以只买了一部分，上次双十一没买后悔了，所以等着下次有活动再把剩余的基本想买的给买了。,12257932649,Python编程 从入门到实践 
2018-12-07 22:14:32,5,该产品与描述的完全一致，我非常满意！,12231705321,Python编程 从入门到实践 
2018-12-14 13:04:53,5,买了好几本书，还没来得及细看，质量是OK的。以前都是直接看电子版的，但是不好做笔记，所以思来想去就买了书。很多书不参加活动，价格总体都是偏贵的，所以只买了一部分，上次双十一没买后悔了，所以等着下次有活动再把剩余的基本想买的给买了。,12257932649,Python编程 从入门到实践 
2018-12-07 22:14:32,5,该产品与描述的完全一致，我非常满意！,12231705321,Python编程 从入门到实践 
2018-12-01 18:51:14,5,质量还不错，我要拿来看了,12208694463,Python编程 从入门到实践 
2018-12-14 13:04:53,5,买了好几本书，还没来得及细看，质量是OK的。以前都是直接看电子版的，但是不好做笔记，所以思来想去就买了书。很多书不参加活动，价格总体都是偏贵的，所以只买了一部分，上次双十一没买后悔了，所以等着下次有活动再把剩余的基本想买的给买了。,12257932649,Python编程 从入门到实践 
2018-12-07 22:14:32,5,该产品与描述的完全一致，我非常满意！,12231705321,Python编程 从入门到实践 
2018-12-01 18:51:14,5,质量还不错，我要拿来看了,12208694463,Python编程 从入门到实践 
2018-11-29 18:20:38,5,买回来之后才发现好多同事都有这本书，也说明这本书确实很受欢迎，看了挺久的了，最为一个菜鸟来说，作为一个入门的书来说，真的真的特别特别棒,12201322675,Python编程 从入门到实践 
2018-12-14 13:04:53,5,买了好几本书，还没来得及细看，质量是OK的。以前都是直接看电子版的，但是不好做笔记，所以思来想去就买了书。很多书不参加活动，价格总体都是偏贵的，所以只买了一部分，上次双十一没买后悔了，所以等着下次有活动再把剩余的基本想买的给买了。,12257932649,Python编程 从入门到实践 
2018-12-07 22:14:32,5,该产品与描述的完全一致，我非常满意！,12231705321,Python编程 从入门到实践 
2018-12-01 18:51:14,5,质量还不错，我要拿来看了,12208694463,Python编程 从入门到实践 
2018-11-29 18:20:38,5,买回来之后才发现好多同事都有这本书，也说明这本书确实很受欢迎，看了挺久的了，最为一个菜鸟来说，作为一个入门的书来说，真的真的特别特别棒,12201322675,Python编程 从入门到实践 
2018-12-03 09:37:16,5,"这么好的卖家，如果将来我再也遇不到了，那我该怎么办？直到我毫不犹豫地把卖家的店收藏了！价格便宜实惠！五星好评！直到我毫不犹豫地把卖家的店收藏了,我内心的那种激动才逐渐平静下来。我要以此评价奉献给世人赏阅，我要给好评.&hellip;评到所有人都看到为止。",12214114525,Python编程 从入门到实践 
2018-12-14 13:04:53,5,买了好几本书，还没来得及细看，质量是OK的。以前都是直接看电子版的，但是不好做笔记，所以思来想去就买了书。很多书不参加活动，价格总体都是偏贵的，所以只买了一部分，上次双十一没买后悔了，所以等着下次有活动再把剩余的基本想买的给买了。,12257932649,Python编程 从入门到实践 
2018-12-07 22:14:32,5,该产品与描述的完全一致，我非常满意！,12231705321,Python编程 从入门到实践 
2018-12-01 18:51:14,5,质量还不错，我要拿来看了,12208694463,Python编程 从入门到实践 
2018-11-29 18:20:38,5,买回来之后才发现好多同事都有这本书，也说明这本书确实很受欢迎，看了挺久的了，最为一个菜鸟来说，作为一个入门的书来说，真的真的特别特别棒,12201322675,Python编程 从入门到实践 
2018-12-03 09:37:16,5,"这么好的卖家，如果将来我再也遇不到了，那我该怎么办？直到我毫不犹豫地把卖家的店收藏了！价格便宜实惠！五星好评！直到我毫不犹豫地把卖家的店收藏了,我内心的那种激动才逐渐平静下来。我要以此评价奉献给世人赏阅，我要给好评.&hellip;评到所有人都看到为止。",12214114525,Python编程 从入门到实践 
2018-12-11 14:23:19,5,非常喜欢！质量很好，内容还有没有阅读，一样都是有帮助的，加油加油加油！看完再来评价！,12244563806,Python编程 从入门到实践 
2018-12-14 13:04:53,5,买了好几本书，还没来得及细看，质量是OK的。以前都是直接看电子版的，但是不好做笔记，所以思来想去就买了书。很多书不参加活动，价格总体都是偏贵的，所以只买了一部分，上次双十一没买后悔了，所以等着下次有活动再把剩余的基本想买的给买了。,12257932649,Python编程 从入门到实践 
2018-12-07 22:14:32,5,该产品与描述的完全一致，我非常满意！,12231705321,Python编程 从入门到实践 
2018-12-01 18:51:14,5,质量还不错，我要拿来看了,12208694463,Python编程 从入门到实践 
2018-11-29 18:20:38,5,买回来之后才发现好多同事都有这本书，也说明这本书确实很受欢迎，看了挺久的了，最为一个菜鸟来说，作为一个入门的书来说，真的真的特别特别棒,12201322675,Python编程 从入门到实践 
2018-12-03 09:37:16,5,"这么好的卖家，如果将来我再也遇不到了，那我该怎么办？直到我毫不犹豫地把卖家的店收藏了！价格便宜实惠！五星好评！直到我毫不犹豫地把卖家的店收藏了,我内心的那种激动才逐渐平静下来。我要以此评价奉献给世人赏阅，我要给好评.&hellip;评到所有人都看到为止。",12214114525,Python编程 从入门到实践 
2018-12-11 14:23:19,5,非常喜欢！质量很好，内容还有没有阅读，一样都是有帮助的，加油加油加油！看完再来评价！,12244563806,Python编程 从入门到实践 
2018-12-16 11:27:21,5,又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。,12266074234,Python编程 从入门到实践 
2018-12-14 13:04:53,5,买了好几本书，还没来得及细看，质量是OK的。以前都是直接看电子版的，但是不好做笔记，所以思来想去就买了书。很多书不参加活动，价格总体都是偏贵的，所以只买了一部分，上次双十一没买后悔了，所以等着下次有活动再把剩余的基本想买的给买了。,12257932649,Python编程 从入门到实践 
2018-12-07 22:14:32,5,该产品与描述的完全一致，我非常满意！,12231705321,Python编程 从入门到实践 
2018-12-01 18:51:14,5,质量还不错，我要拿来看了,12208694463,Python编程 从入门到实践 
2018-11-29 18:20:38,5,买回来之后才发现好多同事都有这本书，也说明这本书确实很受欢迎，看了挺久的了，最为一个菜鸟来说，作为一个入门的书来说，真的真的特别特别棒,12201322675,Python编程 从入门到实践 
2018-12-03 09:37:16,5,"这么好的卖家，如果将来我再也遇不到了，那我该怎么办？直到我毫不犹豫地把卖家的店收藏了！价格便宜实惠！五星好评！直到我毫不犹豫地把卖家的店收藏了,我内心的那种激动才逐渐平静下来。我要以此评价奉献给世人赏阅，我要给好评.&hellip;评到所有人都看到为止。",12214114525,Python编程 从入门到实践 
2018-12-11 14:23:19,5,非常喜欢！质量很好，内容还有没有阅读，一样都是有帮助的，加油加油加油！看完再来评价！,12244563806,Python编程 从入门到实践 
2018-12-16 11:27:21,5,又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。,12266074234,Python编程 从入门到实践 
2018-12-11 13:42:07,5,我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品,12244407289,Python编程 从入门到实践 
2018-12-14 13:04:53,5,买了好几本书，还没来得及细看，质量是OK的。以前都是直接看电子版的，但是不好做笔记，所以思来想去就买了书。很多书不参加活动，价格总体都是偏贵的，所以只买了一部分，上次双十一没买后悔了，所以等着下次有活动再把剩余的基本想买的给买了。,12257932649,Python编程 从入门到实践 
2018-12-07 22:14:32,5,该产品与描述的完全一致，我非常满意！,12231705321,Python编程 从入门到实践 
2018-12-01 18:51:14,5,质量还不错，我要拿来看了,12208694463,Python编程 从入门到实践 
2018-11-29 18:20:38,5,买回来之后才发现好多同事都有这本书，也说明这本书确实很受欢迎，看了挺久的了，最为一个菜鸟来说，作为一个入门的书来说，真的真的特别特别棒,12201322675,Python编程 从入门到实践 
2018-12-03 09:37:16,5,"这么好的卖家，如果将来我再也遇不到了，那我该怎么办？直到我毫不犹豫地把卖家的店收藏了！价格便宜实惠！五星好评！直到我毫不犹豫地把卖家的店收藏了,我内心的那种激动才逐渐平静下来。我要以此评价奉献给世人赏阅，我要给好评.&hellip;评到所有人都看到为止。",12214114525,Python编程 从入门到实践 
2018-12-11 14:23:19,5,非常喜欢！质量很好，内容还有没有阅读，一样都是有帮助的，加油加油加油！看完再来评价！,12244563806,Python编程 从入门到实践 
2018-12-16 11:27:21,5,又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。,12266074234,Python编程 从入门到实践 
2018-12-11 13:42:07,5,我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品,12244407289,Python编程 从入门到实践 
2018-11-28 06:31:16,5,内容还可以，就是这印刷，每一页的代码有些都印的很浅，记住是每一页都这样，有点后悔,12195071157,Python编程 从入门到实践 
2018-12-14 13:04:53,5,买了好几本书，还没来得及细看，质量是OK的。以前都是直接看电子版的，但是不好做笔记，所以思来想去就买了书。很多书不参加活动，价格总体都是偏贵的，所以只买了一部分，上次双十一没买后悔了，所以等着下次有活动再把剩余的基本想买的给买了。,12257932649,Python编程 从入门到实践 
2018-12-07 22:14:32,5,该产品与描述的完全一致，我非常满意！,12231705321,Python编程 从入门到实践 
2018-12-01 18:51:14,5,质量还不错，我要拿来看了,12208694463,Python编程 从入门到实践 
2018-11-29 18:20:38,5,买回来之后才发现好多同事都有这本书，也说明这本书确实很受欢迎，看了挺久的了，最为一个菜鸟来说，作为一个入门的书来说，真的真的特别特别棒,12201322675,Python编程 从入门到实践 
2018-12-03 09:37:16,5,"这么好的卖家，如果将来我再也遇不到了，那我该怎么办？直到我毫不犹豫地把卖家的店收藏了！价格便宜实惠！五星好评！直到我毫不犹豫地把卖家的店收藏了,我内心的那种激动才逐渐平静下来。我要以此评价奉献给世人赏阅，我要给好评.&hellip;评到所有人都看到为止。",12214114525,Python编程 从入门到实践 
2018-12-11 14:23:19,5,非常喜欢！质量很好，内容还有没有阅读，一样都是有帮助的，加油加油加油！看完再来评价！,12244563806,Python编程 从入门到实践 
2018-12-16 11:27:21,5,又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。又漂亮又好用。。。。,12266074234,Python编程 从入门到实践 
2018-12-11 13:42:07,5,我为什么喜欢在京东买东西，因为今天买明天就可以送到。我为什么每个商品的评价都一样，因为在京东买的东西太多太多了，导致积累了很多未评价的订单，所以我统一用段话作为评价内容。京东购物这么久，有买到很好的产品,12244407289,Python编程 从入门到实践 
2018-11-28 06:31:16,5,内容还可以，就是这印刷，每一页的代码有些都印的很浅，记住是每一页都这样，有点后悔,12195071157,Python编程 从入门到实践 
2018-11-29 11:57:07,5,感觉不错。??????????，值得推荐。京东自营速度快。,12199911839,Python编程 从入门到实践 
2018-10-04 04:41:47,5,大致看了一下，感觉还不错！,11972174874,Python编程 从入门到实践 
2018-10-04 04:41:47,5,大致看了一下，感觉还不错！,11972174874,Python编程 从入门到实践 
2018-11-16 23:15:57,5,虽然不改行，但得懂你,12146737355,Python编程 从入门到实践 
2018-10-04 04:41:47,5,大致看了一下，感觉还不错！,11972174874,Python编程 从入门到实践 
2018-11-16 23:15:57,5,虽然不改行，但得懂你,12146737355,Python编程 从入门到实践 
2018-12-08 22:50:15,5,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我京东购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我~购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！,12235276833,Python编程 从入门到实践 
2018-10-04 04:41:47,5,大致看了一下，感觉还不错！,11972174874,Python编程 从入门到实践 
2018-11-16 23:15:57,5,虽然不改行，但得懂你,12146737355,Python编程 从入门到实践 
2018-12-08 22:50:15,5,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我京东购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我~购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！,12235276833,Python编程 从入门到实践 
2018-12-04 10:49:47,5,第一次开通京东白条有优惠，~买了这本书，一直想学编程，想从py开始入手，希望学有所成。书感觉还行，后续体验再说吧,12218264107,Python编程 从入门到实践 
2018-10-04 04:41:47,5,大致看了一下，感觉还不错！,11972174874,Python编程 从入门到实践 
2018-11-16 23:15:57,5,虽然不改行，但得懂你,12146737355,Python编程 从入门到实践 
2018-12-08 22:50:15,5,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我京东购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我~购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！,12235276833,Python编程 从入门到实践 
2018-12-04 10:49:47,5,第一次开通京东白条有优惠，~买了这本书，一直想学编程，想从py开始入手，希望学有所成。书感觉还行，后续体验再说吧,12218264107,Python编程 从入门到实践 
2018-12-03 10:03:20,5,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！,12214238814,Python编程 从入门到实践 
2018-10-04 04:41:47,5,大致看了一下，感觉还不错！,11972174874,Python编程 从入门到实践 
2018-11-16 23:15:57,5,虽然不改行，但得懂你,12146737355,Python编程 从入门到实践 
2018-12-08 22:50:15,5,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我京东购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我~购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！,12235276833,Python编程 从入门到实践 
2018-12-04 10:49:47,5,第一次开通京东白条有优惠，~买了这本书，一直想学编程，想从py开始入手，希望学有所成。书感觉还行，后续体验再说吧,12218264107,Python编程 从入门到实践 
2018-12-03 10:03:20,5,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！,12214238814,Python编程 从入门到实践 
2018-11-30 09:06:16,5,给部门采购了很多书籍，都是在京东上面买的，送货速度快。,12202864896,Python编程 从入门到实践 
2018-10-04 04:41:47,5,大致看了一下，感觉还不错！,11972174874,Python编程 从入门到实践 
2018-11-16 23:15:57,5,虽然不改行，但得懂你,12146737355,Python编程 从入门到实践 
2018-12-08 22:50:15,5,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我京东购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我~购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！,12235276833,Python编程 从入门到实践 
2018-12-04 10:49:47,5,第一次开通京东白条有优惠，~买了这本书，一直想学编程，想从py开始入手，希望学有所成。书感觉还行，后续体验再说吧,12218264107,Python编程 从入门到实践 
2018-12-03 10:03:20,5,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！,12214238814,Python编程 从入门到实践 
2018-11-30 09:06:16,5,给部门采购了很多书籍，都是在京东上面买的，送货速度快。,12202864896,Python编程 从入门到实践 
2018-12-04 10:52:19,5,很好的一本书，内容比较基础，适合初学者学习,12218279423,Python编程 从入门到实践 
2018-10-04 04:41:47,5,大致看了一下，感觉还不错！,11972174874,Python编程 从入门到实践 
2018-11-16 23:15:57,5,虽然不改行，但得懂你,12146737355,Python编程 从入门到实践 
2018-12-08 22:50:15,5,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我京东购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我~购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！,12235276833,Python编程 从入门到实践 
2018-12-04 10:49:47,5,第一次开通京东白条有优惠，~买了这本书，一直想学编程，想从py开始入手，希望学有所成。书感觉还行，后续体验再说吧,12218264107,Python编程 从入门到实践 
2018-12-03 10:03:20,5,终于收到我需要的宝贝了，东西很好，价美物廉，谢谢掌柜的！说实在，这是我购物来让我最满意的一次购物。无论是掌柜的态度还是对物品，我都非常满意的。掌柜态度很专业热情，有问必答，回复也很快，我问了不少问题，他都不觉得烦，都会认真回答我，这点我向掌柜表示由衷的敬意，这样的好掌柜可不多。再说宝贝，正是我需要的，收到的时候包装完整，打开后让我惊喜的是，宝贝比我想象中的还要好！不得不得竖起大拇指。下次需要的时候我还会再来的，到时候麻烦掌柜给个优惠哦！,12214238814,Python编程 从入门到实践 
2018-11-30 09:06:16,5,给部门采购了很多书籍，都是在京东上面买的，送货速度快。,12202864896,Python编程 从入门到实践 
2018-12-04 10:52:19,5,很好的一本书，内容比较基础，适合初学者学习,12218279423,Python编程 从入门到实践 
2018-12-19 16:22:35,5,经常网购，总有大量的包裹收，感觉写评语花掉了我大量的时间和精力！所以在一段时间里，我总是不去评价或者随便写写！但是，我又总是觉得好像有点对不住那些辛苦工作的卖家客服、仓管、老板。于是我写下了一小段话，给我觉得能拿到我五星好评的卖家的宝贝评价里面以示感谢和尊敬！首先，宝贝是性价比很高的，我每次都会先试用再评价的，虽然宝贝不一定是最好的，但在同等的价位里面绝对是表现最棒的。京东的配送绝对是一流的，送货速度快，配送员服务态度好，每样东西都是送货上门。希望京东能再接再厉，做得更大更强，提供更多更好的东西给大家。为京东的商品和服务点赞。,12279853629,Python编程 从入门到实践 
2018-10-04 04:41:47,5,大致看了一下，感觉还不错！,11972174874,Python编程 从入门到实践 
2018-11-16 23:15:57,5,虽然不改行，但得懂你,12146737355,Python编程 从入门到实践 
